Product Name,Lock Period,Call Center Price,Rate,Investor Pricing,Srp
10000.30.001,35,100.454,5.25,104.4847911,0.751979239
10000.30.001,35,100.579,5.375,104.8818895,1.143077674
10000.30.001,35,100.708,5.5,105.1000016,1.374189759
10000.30.001,35,100.840,5.625,105.4033516,1.680539774
10000.30.001,35,100.960,5.75,105.6930531,0.566303133
10000.30.001,35,101.586,5.875,106.0072478,0.877497841
10000.30.001,35,101.839,5.99,106.3914755,1.255725549
10000.30.001,35,N/A,6.125,N/A,1.436294924
10000.30.001,40,97.411,4.25,102.4725137,0.769648675
10000.30.001,40,98.041,4.375,103.0954578,1.407592796
10000.30.001,40,98.798,4.5,103.68298,2.002114975
10000.30.001,40,99.039,4.625,104.1524538,2.461588746
10000.30.001,40,99.160,4.75,103.8167634,0.746091215
10000.30.001,40,99.790,4.875,104.3127119,1.243039691
10000.30.001,40,100.033,4.99,104.6346843,1.55901208
10000.30.001,40,100.301,5.125,105.174631,2.10695873
10000.30.001,40,100.419,5.25,104.4397911,0.758979239
10000.30.001,40,100.540,5.375,104.8278895,1.150077674
10000.30.001,40,100.657,5.5,105.0490016,1.362189759
10000.30.001,40,100.794,5.625,105.3503516,1.672539774
10000.30.001,40,100.911,5.75,105.6510531,0.574303133
10000.30.001,40,101.544,5.875,105.9652478,0.876497841
10000.30.001,40,101.781,5.99,106.3334755,1.258725549
10000.30.001,40,N/A,6.125,N/A,1.428294924
10000.30.001,45,97.366,4.25,102.4325137,0.782648675
10000.30.001,45,97.995,4.375,103.0404578,1.405592796
10000.30.001,45,98.757,4.5,103.64598,1.996114975
10000.30.001,45,98.996,4.625,104.1074538,2.468588746
10000.30.001,45,99.133,4.75,103.7827634,0.755091215
10000.30.001,45,99.748,4.875,104.2707119,1.246039691
10000.30.001,45,100,4.99,104.5866843,1.56101208
10000.30.001,45,100.244,5.125,105.135631,2.10295873
10000.30.001,45,100.378,5.25,104.3997911,0.750979239
10000.30.001,45,100.503,5.375,104.7938895,1.157077674
10000.30.001,45,100.632,5.5,105.0250016,1.366189759
10000.30.001,45,100.76,5.625,105.3163516,1.666539774
10000.30.001,45,100.878,5.75,105.6220531,0.585303133
10000.30.001,45,101.499,5.875,105.9162478,0.876497841
10000.30.001,45,101.75,5.99,106.2914755,1.265725549
10000.30.001,45,N/A,6.125,N/A,1.425294924
10000.30.001,60,97.253,4.25,102.3005137,0.786648675
10000.30.001,60,97.869,4.375,102.9204578,1.392592796
10000.30.001,60,98.631,4.5,103.52598,1.989114975
10000.30.001,60,98.866,4.625,103.9874538,2.466588746
10000.30.001,60,99.01,4.75,103.6467634,0.748091215
10000.30.001,60,99.616,4.875,104.1487119,1.257039691
10000.30.001,60,99.878,4.99,104.4626843,1.57401208
10000.30.001,60,100.128,5.125,105.008631,2.10795873
10000.30.001,60,100.256,5.25,104.2817911,0.755979239
10000.30.001,60,100.381,5.375,104.6788895,1.158077674
10000.30.001,60,100.505,5.5,104.8900016,1.369189759
10000.30.001,60,100.624,5.625,105.1963516,1.676539774
10000.30.001,60,100.757,5.75,105.4860531,0.577303133
10000.30.001,60,101.380,5.875,105.7872478,0.880497841
10000.30.001,60,101.632,5.99,106.1694755,1.264725549
10000.30.001,60,N/A,6.125,N/A,1.424294924
10000.30.001,75,97.132,4.25,102.1855137,0.776648675
10000.30.001,75,97.745,4.375,102.8084578,1.405592796
10000.30.001,75,98.499,4.5,103.39198,1.991114975
10000.30.001,75,98.76,4.625,103.8714538,2.462588746
10000.30.001,75,98.873,4.75,103.5367634,0.763091215
10000.30.001,75,99.49,4.875,104.0337119,1.247039691
10000.30.001,75,99.747,4.99,104.3506843,1.55701208
10000.30.001,75,100,5.125,104.883631,2.10895873
10000.30.001,75,100.125,5.25,104.1507911,0.751979239
10000.30.001,75,100.244,5.375,104.5528895,1.142077674
10000.30.001,75,100.373,5.5,104.7720016,1.365189759
10000.30.001,75,100.506,5.625,105.0723516,1.678539774
10000.30.001,75,100.623,5.75,105.3630531,0.581303133
10000.30.001,75,101.259,5.875,105.6792478,0.870497841
10000.30.001,75,101.491,5.99,106.0434755,1.262725549
10000.30.001,75,N/A,6.125,N/A,1.437294924
10000.30.002,15,97.624,4.25,102.0988136,0.316698608
10000.30.002,15,98.008,4.375,102.7199105,0.950795476
10000.30.002,15,98.502,4.5,103.2728307,1.489715667
10000.30.002,15,98.866,4.625,103.780445,2.00232999
10000.30.002,15,99.258,4.75,103.4094846,0.286937317
10000.30.002,15,99.376,4.875,103.91338,0.785832773
10000.30.002,15,99.633,4.99,104.1885068,1.075959582
10000.30.002,15,100,5.125,104.6102153,1.493668052
10000.30.002,15,100.116,5.25,103.824154,0.092717144
10000.30.002,15,100.242,5.375,104.1984928,0.465055909
10000.30.002,15,100.384,5.5,104.5124255,0.782988614
10000.30.002,15,100.508,5.625,104.5988672,0.864430364
10000.30.002,15,100.993,5.75,106.0645539,1.141803922
10000.30.002,15,101.24,5.875,106.4342304,1.510480392
10000.30.002,15,101.373,5.99,106.7655539,1.862803922
10000.30.002,15,101.497,6.125,106.9614069,2.057656863
10000.30.002,30,97.505,4.25,101.9758136,0.309698608
10000.30.002,30,97.875,4.375,102.6079105,0.943795476
10000.30.002,30,98.374,4.5,103.1318307,1.494715667
10000.30.002,30,98.742,4.625,103.661445,2.00332999
10000.30.002,30,99.125,4.75,103.2754846,0.272937317
10000.30.002,30,99.249,4.875,103.79338,0.781832773
10000.30.002,30,99.49,4.99,104.0705068,1.066959582
10000.30.002,30,99.868,5.125,104.4902153,1.479668052
10000.30.002,30,100,5.25,103.700154,0.083717144
10000.30.002,30,100.117,5.375,104.0854928,0.461055909
10000.30.002,30,100.249,5.5,104.3904255,0.790988614
10000.30.002,30,100.374,5.625,104.4608672,0.855430364
10000.30.002,30,100.872,5.75,105.9505539,1.150803922
10000.30.002,30,101.119,5.875,106.3142304,1.513480392
10000.30.002,30,101.252,5.99,106.6575539,1.851803922
10000.30.002,30,101.382,6.125,106.8484069,2.057656863
10000.30.002,35,97.452,4.25,101.9338136,0.320698608
10000.30.002,35,97.829,4.375,102.5609105,0.944795476
10000.30.002,35,98.333,4.5,103.0948307,1.487715667
10000.30.002,35,98.702,4.625,103.612445,1.99432999
10000.30.002,35,99.085,4.75,103.2264846,0.278937317
10000.30.002,35,99.217,4.875,103.74438,0.799832773
10000.30.002,35,99.467,4.99,104.0185068,1.071959582
10000.30.002,35,99.827,5.125,104.4512153,1.486668052
10000.30.002,35,99.955,5.25,103.665154,0.079717144
10000.30.002,35,100.074,5.375,104.0364928,0.462055909
10000.30.002,35,100.212,5.5,104.3514255,0.794988614
10000.30.002,35,100.338,5.625,104.4358672,0.866430364
10000.30.002,35,100.828,5.75,105.8915539,1.154803922
10000.30.002,35,101.080,5.875,106.2712304,1.520480392
10000.30.002,35,101.214,5.99,106.5995539,1.864803922
10000.30.002,35,101.331,6.125,106.8074069,2.063656863
10000.30.002,40,97.424,4.25,101.8858136,0.310698608
10000.30.002,40,97.783,4.375,102.5259105,0.949795476
10000.30.002,40,98.282,4.5,103.0658307,1.476715667
10000.30.002,40,98.665,4.625,103.584445,2.00832999
10000.30.002,40,99.037,4.75,103.1884846,0.284937317
10000.30.002,40,99.162,4.875,103.70338,0.780832773
10000.30.002,40,99.408,4.99,103.9945068,1.068959582
10000.30.002,40,99.795,5.125,104.4032153,1.483668052
10000.30.002,40,99.912,5.25,103.617154,0.080717144
10000.30.002,40,100.045,5.375,103.9924928,0.473055909
10000.30.002,40,100.172,5.5,104.3224255,0.780988614
10000.30.002,40,100.286,5.625,104.3788672,0.865430364
10000.30.002,40,100.798,5.75,105.8585539,1.149803922
10000.30.002,40,101.037,5.875,106.2232304,1.524480392
10000.30.002,40,101.173,5.99,106.5725539,1.854803922
10000.30.002,40,101.301,6.125,106.7534069,2.058656863
10000.30.002,45,97.384,4.25,101.8408136,0.314698608
10000.30.002,45,97.754,4.375,102.4729105,0.952795476
10000.30.002,45,98.251,4.5,103.0078307,1.475715667
10000.30.002,45,98.618,4.625,103.540445,2.00032999
10000.30.002,45,99.001,4.75,103.1474846,0.278937317
10000.30.002,45,99.121,4.875,103.66638,0.780832773
10000.30.002,45,99.374,4.99,103.9365068,1.066959582
10000.30.002,45,99.76,5.125,104.3582153,1.495668052
10000.30.002,45,99.877,5.25,103.582154,0.084717144
10000.30.002,45,100,5.375,103.9484928,0.475055909
10000.30.002,45,100.132,5.5,104.2644255,0.782988614
10000.30.002,45,100.25,5.625,104.3438672,0.863430364
10000.30.002,45,100.76,5.75,105.8085539,1.142803922
10000.30.002,45,101.003,5.875,106.1782304,1.519480392
10000.30.002,45,101.115,5.99,106.5305539,1.864803922
10000.30.002,45,101.255,6.125,106.7134069,2.063656863
10000.30.002,60,97.244,4.25,101.7138136,0.311698608
10000.30.002,60,97.617,4.375,102.3449105,0.947795476
10000.30.002,60,98.135,4.5,102.8868307,1.494715667
10000.30.002,60,98.49,4.625,103.413445,1.99532999
10000.30.002,60,98.874,4.75,103.0244846,0.271937317
10000.30.002,60,98.996,4.875,103.53138,0.780832773
10000.30.002,60,99.25,4.99,103.8265068,1.063959582
10000.30.002,60,99.628,5.125,104.2362153,1.480668052
10000.30.002,60,99.752,5.25,103.448154,0.099717144
10000.30.002,60,99.872,5.375,103.8194928,0.461055909
10000.30.002,60,100,5.5,104.1534255,0.778988614
10000.30.002,60,100.125,5.625,104.2098672,0.848430364
10000.30.002,60,100.634,5.75,105.6875539,1.155803922
10000.30.002,60,100.884,5.875,106.0612304,1.516480392
10000.30.002,60,100.993,5.99,106.4065539,1.869803922
10000.30.002,60,101.123,6.125,106.6064069,2.050656863
10000.30.002,75,97.135,4.25,101.5908136,0.315698608
10000.30.002,75,97.501,4.375,102.2299105,0.942795476
10000.30.002,75,97.996,4.5,102.7698307,1.486715667
10000.30.002,75,98.382,4.625,103.280445,2.00532999
10000.30.002,75,98.756,4.75,102.9004846,0.280937317
10000.30.002,75,98.869,4.875,103.41638,0.785832773
10000.30.002,75,99.127,4.99,103.6975068,1.071959582
10000.30.002,75,99.499,5.125,104.1052153,1.497668052
10000.30.002,75,99.626,5.25,103.317154,0.093717144
10000.30.002,75,99.745,5.375,103.7104928,0.474055909
10000.30.002,75,99.878,5.5,104.0274255,0.788988614
10000.30.002,75,100,5.625,104.0878672,0.848430364
10000.30.002,75,100.507,5.75,105.5645539,1.154803922
10000.30.002,75,100.742,5.875,105.9372304,1.508480392
10000.30.002,75,100.871,5.99,106.2745539,1.852803922
10000.30.002,75,101.01,6.125,106.4634069,2.050656863
10000.30.004,15,N/A,2.75,N/A,N/A
10000.30.004,15,N/A,2.875,N/A,N/A
10000.30.004,15,N/A,3,N/A,1.000718947
10000.30.004,15,N/A,3.125,N/A,1.280348421
10000.30.004,15,96.759,3.25,99.62168669,0.045068421
10000.30.004,15,97.132,3.375,100.0430846,0.461466316
10000.30.004,15,97.75,3.5,100.5817056,1.004087368
10000.30.004,15,97.865,3.625,100.8315088,1.242890526
10000.30.004,15,98.24,3.75,101.1062855,0.055478947
10000.30.004,15,98.618,3.875,101.4922803,0.452473684
10000.30.004,15,98.876,4,101.9904876,0.949681053
10000.30.004,15,99.131,4.125,102.2088508,1.163044211
10000.30.004,15,99.254,4.25,102.357748,0.042173684
10000.30.004,15,99.51,4.375,102.7178837,0.404309474
10000.30.004,15,100.248,4.5,103.1925774,0.872003158
10000.30.004,15,100.497,4.625,103.4050058,1.090431579
10000.30.004,30,N/A,2.75,N/A,N/A
10000.30.004,30,N/A,2.875,N/A,N/A
10000.30.004,30,N/A,3,N/A,1.015718947
10000.30.004,30,N/A,3.125,N/A,1.281348421
10000.30.004,30,96.619,3.25,99.50468669,0.042068421
10000.30.004,30,97.003,3.375,99.92408459,0.458466316
10000.30.004,30,97.627,3.5,100.4597056,0.992087368
10000.30.004,30,97.748,3.625,100.7115088,1.250890526
10000.30.004,30,98.122,3.75,100.9662855,0.054478947
10000.30.004,30,98.506,3.875,101.3562803,0.434473684
10000.30.004,30,98.741,4,101.8664876,0.935681053
10000.30.004,30,99.01,4.125,102.0958508,1.171044211
10000.30.004,30,99.115,4.25,102.238748,0.052173684
10000.30.004,30,99.377,4.375,102.5908837,0.417309474
10000.30.004,30,100.135,4.5,103.0485774,0.868003158
10000.30.004,30,100.379,4.625,103.2760058,1.077431579
10000.30.004,35,N/A,2.75,N/A,N/A
10000.30.004,35,N/A,2.875,N/A,N/A
10000.30.004,35,N/A,3,N/A,1.015718947
10000.30.004,35,N/A,3.125,N/A,1.264348421
10000.30.004,35,96.574,3.25,99.46168669,0.042068421
10000.30.004,35,96.955,3.375,99.87308459,0.461466316
10000.30.004,35,97.576,3.5,100.4157056,1.002087368
10000.30.004,35,97.703,3.625,100.6595088,1.244890526
10000.30.004,35,98.078,3.75,100.9382855,0.054478947
10000.30.004,35,98.457,3.875,101.3282803,0.436473684
10000.30.004,35,98.715,4,101.8134876,0.946681053
10000.30.004,35,98.968,4.125,102.0408508,1.181044211
10000.30.004,35,99.077,4.25,102.192748,0.049173684
10000.30.004,35,99.339,4.375,102.5618837,0.417309474
10000.30.004,35,100.081,4.5,103.0175774,0.880003158
10000.30.004,35,100.343,4.625,103.2190058,1.088431579
10000.30.004,40,N/A,2.75,N/A,N/A
10000.30.004,40,N/A,2.875,N/A,N/A
10000.30.004,40,N/A,3,N/A,1.015718947
10000.30.004,40,N/A,3.125,N/A,1.278348421
10000.30.004,40,96.546,3.25,99.42968669,0.038068421
10000.30.004,40,96.921,3.375,99.82708459,0.453466316
10000.30.004,40,97.537,3.5,100.3777056,0.997087368
10000.30.004,40,97.658,3.625,100.6195088,1.247890526
10000.30.004,40,98.049,3.75,100.8902855,0.045478947
10000.30.004,40,98.426,3.875,101.2802803,0.433473684
10000.30.004,40,98.665,4,101.7834876,0.935681053
10000.30.004,40,98.921,4.125,102.0038508,1.169044211
10000.30.004,40,99.042,4.25,102.160748,0.057173684
10000.30.004,40,99.296,4.375,102.5228837,0.409309474
10000.30.004,40,100.047,4.5,102.9645774,0.873003158
10000.30.004,40,100.281,4.625,103.1870058,1.095431579
10000.30.004,45,N/A,2.75,N/A,N/A
10000.30.004,45,N/A,2.875,N/A,N/A
10000.30.004,45,N/A,3,N/A,1.009718947
10000.30.004,45,N/A,3.125,N/A,1.280348421
10000.30.004,45,96.509,3.25,99.38268669,0.044068421
10000.30.004,45,96.880,3.375,99.78708459,0.452466316
10000.30.004,45,97.497,3.5,100.3477056,1.005087368
10000.30.004,45,97.633,3.625,100.5775088,1.248890526
10000.30.004,45,98,3.75,100.8572855,0.044478947
10000.30.004,45,98.373,3.875,101.2422803,0.452473684
10000.30.004,45,98.628,4,101.7494876,0.937681053
10000.30.004,45,98.866,4.125,101.9688508,1.173044211
10000.30.004,45,99.002,4.25,102.102748,0.047173684
10000.30.004,45,99.248,4.375,102.4698837,0.421309474
10000.30.004,45,100,4.5,102.9235774,0.869003158
10000.30.004,45,100.245,4.625,103.1480058,1.079431579
10000.30.004,60,N/A,2.75,N/A,N/A
10000.30.004,60,N/A,2.875,N/A,N/A
10000.30.004,60,N/A,3,N/A,1.011718947
10000.30.004,60,N/A,3.125,N/A,1.281348421
10000.30.004,60,96.372,3.25,99.25768669,0.051068421
10000.30.004,60,96.741,3.375,99.67208459,0.450466316
10000.30.004,60,97.385,3.5,100.2107056,0.989087368
10000.30.004,60,97.505,3.625,100.4625088,1.248890526
10000.30.004,60,97.865,3.75,100.7212855,0.052478947
10000.30.004,60,98.246,3.875,101.1202803,0.446473684
10000.30.004,60,98.508,4,101.6074876,0.934681053
10000.30.004,60,98.743,4.125,101.8528508,1.181044211
10000.30.004,60,98.885,4.25,101.987748,0.059173684
10000.30.004,60,99.132,4.375,102.3398837,0.415309474
10000.30.004,60,99.883,4.5,102.8145774,0.872003158
10000.30.004,60,100.125,4.625,103.0160058,1.082431579
10000.30.004,75,N/A,2.75,N/A,N/A
10000.30.004,75,N/A,2.875,N/A,N/A
10000.30.004,75,N/A,3,N/A,1.008718947
10000.30.004,75,N/A,3.125,N/A,1.280348421
10000.30.004,75,96.253,3.25,99.13768669,0.043068421
10000.30.004,75,96.619,3.375,99.54708459,0.454466316
10000.30.004,75,97.25,3.5,100.0887056,0.995087368
10000.30.004,75,97.374,3.625,100.3305088,1.251890526
10000.30.004,75,97.75,3.75,100.6072855,0.047478947
10000.30.004,75,98.128,3.875,100.9972803,0.436473684
10000.30.004,75,98.379,4,101.4804876,0.934681053
10000.30.004,75,98.634,4.125,101.7138508,1.163044211
10000.30.004,75,98.746,4.25,101.859748,0.057173684
10000.30.004,75,98.991,4.375,102.2228837,0.415309474
10000.30.004,75,99.742,4.5,102.6775774,0.877003158
10000.30.004,75,100,4.625,102.9050058,1.077431579
10001.15.001,15,N/A,2.75,N/A,N/A
10001.15.001,15,N/A,2.875,N/A,N/A
10001.15.001,15,N/A,2.99,N/A,1.734770913
10001.15.001,15,N/A,3.125,N/A,2.138851605
10001.15.001,15,95.383,3.25,100.1570738,0.492190855
10001.15.001,15,95.624,3.375,100.7057429,1.039860001
10001.15.001,15,96.124,3.5,101.2417135,1.572830624
10001.15.001,15,96.74,3.625,101.7826304,2.108747524
10001.15.001,15,97.755,3.75,102.025496,0.476151874
10001.15.001,15,98.128,3.875,102.5593414,1.023997289
10001.15.001,15,98.504,3.99,103.0696528,1.529308689
10001.15.001,15,99.508,4.125,103.5573941,2.029049981
10001.15.001,15,99.623,4.25,103.0087892,0.4676976
10001.15.001,15,99.747,4.375,103.5104418,0.956350162
10001.15.001,15,100.252,4.5,103.9316659,1.365574323
10001.15.001,15,100.367,4.625,104.3952339,1.833142339
10001.15.001,30,N/A,2.75,N/A,N/A
10001.15.001,30,N/A,2.875,N/A,N/A
10001.15.001,30,N/A,2.99,N/A,1.736770913
10001.15.001,30,N/A,3.125,N/A,2.138851605
10001.15.001,30,95.253,3.25,100.0320738,0.498190855
10001.15.001,30,95.506,3.375,100.5757429,1.041860001
10001.15.001,30,96.008,3.5,101.1217135,1.585830624
10001.15.001,30,96.634,3.625,101.6386304,2.110747524
10001.15.001,30,97.635,3.75,101.890496,0.482151874
10001.15.001,30,97.999,3.875,102.4223414,1.027997289
10001.15.001,30,98.375,3.99,102.9336528,1.521308689
10001.15.001,30,99.372,4.125,103.4443941,2.020049981
10001.15.001,30,99.491,4.25,102.8997892,0.4606976
10001.15.001,30,99.618,4.375,103.3844418,0.963350162
10001.15.001,30,100.128,4.5,103.7976659,1.369574323
10001.15.001,30,100.242,4.625,104.2522339,1.822142339
10001.15.001,35,N/A,2.75,N/A,N/A
10001.15.001,35,N/A,2.875,N/A,N/A
10001.15.001,35,N/A,2.99,N/A,1.749770913
10001.15.001,35,N/A,3.125,N/A,2.141851605
10001.15.001,35,95.212,3.25,99.99107376,0.495190855
10001.15.001,35,95.465,3.375,100.5367429,1.048860001
10001.15.001,35,95.953,3.5,101.0817135,1.576830624
10001.15.001,35,96.582,3.625,101.6046304,2.115747524
10001.15.001,35,97.573,3.75,101.866496,0.478151874
10001.15.001,35,97.950,3.875,102.3883414,1.013997289
10001.15.001,35,98.342,3.99,102.9056528,1.535308689
10001.15.001,35,99.331,4.125,103.3893941,2.033049981
10001.15.001,35,99.455,4.25,102.8417892,0.4586976
10001.15.001,35,99.586,4.375,103.3404418,0.968350162
10001.15.001,35,100.073,4.5,103.7526659,1.373574323
10001.15.001,35,100.206,4.625,104.2142339,1.838142339
10001.15.001,40,N/A,2.75,N/A,N/A
10001.15.001,40,N/A,2.875,N/A,N/A
10001.15.001,40,N/A,2.99,N/A,1.740770913
10001.15.001,40,N/A,3.125,N/A,2.131851605
10001.15.001,40,95.176,3.25,99.95307376,0.498190855
10001.15.001,40,95.414,3.375,100.4977429,1.051860001
10001.15.001,40,95.920,3.5,101.0327135,1.582830624
10001.15.001,40,96.544,3.625,101.5586304,2.105747524
10001.15.001,40,97.544,3.75,101.821496,0.478151874
10001.15.001,40,97.907,3.875,102.3563414,1.012997289
10001.15.001,40,98.293,3.99,102.8696528,1.529308689
10001.15.001,40,99.287,4.125,103.3573941,2.031049981
10001.15.001,40,99.418,4.25,102.8077892,0.4616976
10001.15.001,40,99.535,4.375,103.2994418,0.962350162
10001.15.001,40,100.044,4.5,103.7106659,1.375574323
10001.15.001,40,100.161,4.625,104.1732339,1.822142339
10001.15.001,45,N/A,2.75,N/A,N/A
10001.15.001,45,N/A,2.875,N/A,N/A
10001.15.001,45,N/A,2.99,N/A,1.751770913
10001.15.001,45,N/A,3.125,N/A,2.134851605
10001.15.001,45,95.133,3.25,99.89607376,0.481190855
10001.15.001,45,95.365,3.375,100.4557429,1.046860001
10001.15.001,45,95.872,3.5,100.9997135,1.574830624
10001.15.001,45,96.494,3.625,101.5136304,2.111747524
10001.15.001,45,97.499,3.75,101.763496,0.480151874
10001.15.001,45,97.872,3.875,102.3113414,1.020997289
10001.15.001,45,98.247,3.99,102.8126528,1.537308689
10001.15.001,45,99.241,4.125,103.3163941,2.028049981
10001.15.001,45,99.368,4.25,102.7577892,0.4726976
10001.15.001,45,99.49,4.375,103.2664418,0.958350162
10001.15.001,45,100,4.5,103.6736659,1.360574323
10001.15.001,45,100.119,4.625,104.1372339,1.828142339
10001.15.001,60,N/A,2.75,N/A,N/A
10001.15.001,60,N/A,2.875,N/A,N/A
10001.15.001,60,N/A,2.99,N/A,1.744770913
10001.15.001,60,N/A,3.125,N/A,2.146851605
10001.15.001,60,94.999,3.25,99.78707376,0.497190855
10001.15.001,60,95.246,3.375,100.3387429,1.036860001
10001.15.001,60,95.745,3.5,100.8617135,1.580830624
10001.15.001,60,96.367,3.625,101.4006304,2.098747524
10001.15.001,60,97.374,3.75,101.648496,0.489151874
10001.15.001,60,97.756,3.875,102.1843414,1.018997289
10001.15.001,60,98.132,3.99,102.6956528,1.531308689
10001.15.001,60,99.132,4.125,103.1903941,2.032049981
10001.15.001,60,99.247,4.25,102.6357892,0.4686976
10001.15.001,60,99.380,4.375,103.1304418,0.959350162
10001.15.001,60,99.882,4.5,103.5526659,1.375574323
10001.15.001,60,100,4.625,104.0082339,1.826142339
10001.15.001,75,N/A,2.75,N/A,N/A
10001.15.001,75,N/A,2.875,N/A,N/A
10001.15.001,75,N/A,2.99,N/A,1.751770913
10001.15.001,75,N/A,3.125,N/A,2.138851605
10001.15.001,75,94.884,3.25,99.66507376,0.498190855
10001.15.001,75,95.119,3.375,100.2037429,1.046860001
10001.15.001,75,95.633,3.5,100.7417135,1.590830624
10001.15.001,75,96.242,3.625,101.2806304,2.114747524
10001.15.001,75,97.245,3.75,101.524496,0.476151874
10001.15.001,75,97.626,3.875,102.0653414,1.014997289
10001.15.001,75,98.002,3.99,102.5666528,1.521308689
10001.15.001,75,99.009,4.125,103.0703941,2.026049981
10001.15.001,75,99.126,4.25,102.5087892,0.4536976
10001.15.001,75,99.245,4.375,103.0254418,0.955350162
10001.15.001,75,99.74,4.5,103.4176659,1.376574323
10001.15.001,75,99.869,4.625,103.8902339,1.831142339
10001.15.002,15,N/A,2.25,N/A,N/A
10001.15.002,15,N/A,2.375,N/A,N/A
10001.15.002,15,N/A,2.5,N/A,N/A
10001.15.002,15,N/A,2.625,N/A,N/A
10001.15.002,15,N/A,2.75,N/A,N/A
10001.15.002,15,N/A,2.875,N/A,N/A
10001.15.002,15,N/A,2.99,N/A,0.202000034
10001.15.002,15,N/A,3.125,N/A,0.301849957
10001.15.002,15,94.618,3.25,98.94817612,-0.707706786
10001.15.002,15,95.122,3.375,99.18882999,-0.481052917
10001.15.002,15,95.509,3.5,99.42240407,-0.246478832
10001.15.002,15,96.008,3.625,99.62633248,-0.052550425
10001.15.002,15,96.508,3.75,100.6885248,-0.834819275
